CODI_INTERN,TIPUS_OCUPACIO,DATA_INICI,DATA_FI,DURADA,LAT,LNG,WKT
"5120700915048948107130","REHABILITACIÓ DE CONSTRUCCIONS","27/03/2017","28/03/2017","2","41,5344705454658","2,44084774082831","POINT (2.44084774082831 41.5344705454658)"
"5120700915051346607130","RASES I CATES","28/03/2017","28/03/2017","1","41,5452146337807","2,44860420731354","POINT (2.44860420731354 41.5452146337807)"
"5120700915051365607130","SAC DE RUNA","27/03/2017","31/03/2017","5","41,5484448509366","2,4396397337766","POINT (2.4396397337766 41.5484448509366)"
"5120700915052044607130","COMERÇ URBÀ","27/03/2017","10/04/2017","15","41,5383386785159","2,44503373420799","POINT (2.44503373420799 41.5383386785159)"
"5120700913299634107130","ACTES CULTURALS","18/02/2017","18/02/2017","1","41,5401117368314","2,4454236556564","POINT (2.4454236556564 41.5401117368314)"
"5120700913448740107130","OBRES","23/01/2017","23/01/2017","1","41,5397441076623","2,44495807554016","POINT (2.44495807554016 41.5397441076623)"
"5120700913448664107130","BASTIDES I TANQUES","30/01/2017","30/06/2017","152","41,5394090076578","2,42302942073369","POINT (2.42302942073369 41.5394090076578)"
"5120700913456022107130","ACTES CULTURALS","17/06/2017","17/06/2017","1","41,5452536961687","2,44139925254435","POINT (2.44139925254435 41.5452536961687)"
"5120700913629820107130","RASES I CATES","09/02/2017","10/02/2017","2","41,5382666050653","2,44594833591688","POINT (2.44594833591688 41.5382666050653)"
"5120700913666238107130","TERRASSES DE BAR","01/05/2017","30/09/2017","153","41,5408652676288","2,44410539978758","POINT (2.44410539978758 41.5408652676288)"
"5120700913799482107130","MUDANÇA","24/02/2017","24/02/2017","1","41,5385934200884","2,45239264156075","POINT (2.45239264156075 41.5385934200884)"
"5120700914530372607130","OBRES","09/03/2017","09/03/2017","1","41,5405332747714","2,4520957630644","POINT (2.4520957630644 41.5405332747714)"
"5120700914615736607130","CONTENIDOR DE RUNA","16/03/2017","17/03/2017","2","41,5359810566596","2,43945232444145","POINT (2.43945232444145 41.5359810566596)"
"5120700913672578107130","MUDANÇA","17/02/2017","17/02/2017","1","41,5402506312888","2,4476948957236","POINT (2.4476948957236 41.5402506312888)"
"5120700913685809107130","TERRASSES DE BAR","01/05/2017","30/09/2017","153","41,5371117109515","2,42484381104183","POINT (2.42484381104183 41.5371117109515)"
"5120700914599245607130","CÀRREGA I DESCÀRREGA DE MATERIALS","13/03/2017","13/06/2018","365","41,5449746268471","2,44927091173066","POINT (2.44927091173066 41.5449746268471)"
"5120700915216686607130","OBRES","05/04/2017","05/04/2017","1","41,5378817278217","2,44821313711607","POINT (2.44821313711607 41.5378817278217)"
"5120700915257518107130","MUDANÇA","13/04/2017","13/04/2017","1","-,00111324866913157","-1,48947402150962","POINT (-1.48947402150962 -0.00111324866913157)"
"5120700915257528607130","OBRES","07/04/2017","07/04/2017","1","41,541087040842","2,4244076953403","POINT (2.4244076953403 41.541087040842)"
"5120700915262765607130","RASES I CATES","11/04/2017","12/04/2017","2","41,5452934136257","2,44870366768046","POINT (2.44870366768046 41.5452934136257)"
"5120700915291527107130","ACTES DIVERSOS AL CARRER","08/04/2017","08/04/2017","1","41,5522793301258","2,44948316836981","POINT (2.44948316836981 41.5522793301258)"
"5120700915303949607130","OBRES","11/04/2017","21/04/2017","11","41,5437567609412","2,45178464372601","POINT (2.45178464372601 41.5437567609412)"
"5120700915307787607130","MUDANÇA","11/04/2017","11/04/2017","1","41,5545634633377","2,44156153858542","POINT (2.44156153858542 41.5545634633377)"
"5120700915411554107130","RESERVES D'ESTACIONAMENT PUNTUAL","25/04/2017","25/04/2017","1","41,470580468274","2,4988206100489","POINT (2.4988206100489 41.470580468274)"
"5120700915469561107130","REHABILITACIÓ DE CONSTRUCCIONS","24/04/2017","29/04/2017","6","41,5420694116699","2,4423531211709","POINT (2.4423531211709 41.5420694116699)"
"5120700915486339107130","RESERVES D' ESTACIONAMENT","27/04/2017","27/04/2017","1","41,5435401096876","2,44285024820238","POINT (2.44285024820238 41.5435401096876)"
"5120700915489536607130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","07/05/2017","07/05/2017","1","41,5575206517324","2,45007646455712","POINT (2.45007646455712 41.5575206517324)"
"5120700915493930107130","OBRES","28/04/2017","28/04/2017","1","41,5369510683318","2,4407514367934","POINT (2.4407514367934 41.5369510683318)"
"5120700915499958607130","REHABILITACIÓ DE CONSTRUCCIONS","25/04/2017","25/04/2017","1","41,5370008126234","2,44473942531943","POINT (2.44473942531943 41.5370008126234)"
"5120700915528641607130","CONTENIDOR DE RUNA","02/05/2017","03/05/2017","2","41,5362966119399","2,44172578511737","POINT (2.44172578511737 41.5362966119399)"
"5120700913294394107130","ESDEVENIMENTS ESPORTIUS","25/02/2017","25/02/2017","1","41,5468237249353","2,43837203435375","POINT (2.43837203435375 41.5468237249353)"
"5120700913415663607130","ACTES CULTURALS","24/03/2017","27/03/2017","4","41,5418258695087","2,44306545416465","POINT (2.44306545416465 41.5418258695087)"
"5120700913415810107130","MERCATS DE MARXANTS","14/01/2017","14/01/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415811607130","MERCATS DE MARXANTS","21/01/2017","21/01/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415813107130","MERCATS DE MARXANTS","28/01/2017","28/01/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415814607130","MERCATS DE MARXANTS","04/02/2017","04/02/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415816107130","MERCATS DE MARXANTS","11/02/2017","11/02/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415817607130","MERCATS DE MARXANTS","18/02/2017","18/02/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415819107130","MERCATS DE MARXANTS","25/02/2017","25/02/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415820607130","MERCATS DE MARXANTS","04/03/2017","04/03/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415822107130","MERCATS DE MARXANTS","11/03/2017","11/03/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415823607130","MERCATS DE MARXANTS","18/03/2017","18/03/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415825107130","MERCATS DE MARXANTS","25/03/2017","25/03/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415826607130","MERCATS DE MARXANTS","01/04/2017","01/04/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913415828107130","MERCATS DE MARXANTS","08/04/2017","08/04/2017","1","41,5324716517067","2,43005052583019","POINT (2.43005052583019 41.5324716517067)"
"5120700913668300607130","RASES I CATES","14/02/2017","16/02/2017","3","41,5377346702812","2,43398946493356","POINT (2.43398946493356 41.5377346702812)"
"5120700913692203607130","RESERVES D' ESTACIONAMENT","27/02/2017","27/08/2018","365","41,5438421932078","2,45211912969456","POINT (2.45211912969456 41.5438421932078)"
"5120700913806765607130","MUDANÇA","25/02/2017","25/02/2017","1","41,5428757504826","2,44886000622076","POINT (2.44886000622076 41.5428757504826)"
"5120700914934418107130","OBRES","21/03/2017","21/03/2017","1","41,5397524973312","2,44495540678628","POINT (2.44495540678628 41.5397524973312)"
"5120700915057836107130","SAC DE RUNA","27/03/2017","31/03/2017","5","41,5453001875293","2,44575016390047","POINT (2.44575016390047 41.5453001875293)"
"5120700915060794107130","REHABILITACIÓ DE CONSTRUCCIONS","28/03/2017","21/04/2017","25","41,5387768525673","2,42496223924972","POINT (2.42496223924972 41.5387768525673)"
"5120700915063615607130","RESERVES D'ESTACIONAMENT PUNTUAL","04/04/2017","04/04/2017","1","41,5589444793432","2,43263173443017","POINT (2.43263173443017 41.5589444793432)"
"5120700915064027107130","OBRES","29/03/2017","29/03/2017","1","41,5401604954144","2,43976025899851","POINT (2.43976025899851 41.5401604954144)"
"5120700915065706607130","COMERÇ URBÀ","30/03/2017","30/03/2017","1","41,5375892094705","2,4407745798035","POINT (2.4407745798035 41.5375892094705)"
"5120700913294868107130","COMERÇ URBÀ","14/10/2017","14/10/2017","1","41,5377282551125","2,44456416612226","POINT (2.44456416612226 41.5377282551125)"
"5120700913294835107130","ESDEVENIMENTS ESPORTIUS","07/01/2017","07/01/2017","1","41,5329128696889","2,4349093967959","POINT (2.4349093967959 41.5329128696889)"
"5120700913294904607130","COMERÇ URBÀ","22/12/2017","22/12/2017","1","41,5410896150412","2,44408536347779","POINT (2.44408536347779 41.5410896150412)"
"5120700913428073107130","MUDANÇA","13/01/2017","13/01/2017","1","41,5507831741172","2,44347246263062","POINT (2.44347246263062 41.5507831741172)"
"5120700913428073607130","MANTENIMENT DE VIALS","13/01/2017","13/01/2017","1","41,5386145547873","2,43796699331998","POINT (2.43796699331998 41.5386145547873)"
"5120700913518131107130","NETEJES ESPECIALS","30/01/2017","03/02/2017","5","41,5318455215204","2,43497580812027","POINT (2.43497580812027 41.5318455215204)"
"5120700913640239107130","SAC DE RUNA","10/02/2017","10/03/2017","29","41,5361900911206","2,44077073253905","POINT (2.44077073253905 41.5361900911206)"
"5120700913664902107130","PODA D'ARBRAT","16/02/2017","16/02/2017","1","41,5404921280836","2,42914909703943","POINT (2.42914909703943 41.5404921280836)"
"5120700914536208607130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","20/03/2017","20/03/2017","1","41,5438865981522","2,43874677588235","POINT (2.43874677588235 41.5438865981522)"
"5120700914536263107130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","22/03/2017","22/03/2017","1","41,5443845308574","2,43348645600307","POINT (2.43348645600307 41.5443845308574)"
"5120700914536265107130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","21/03/2017","22/03/2017","2","41,5316008185221","2,43702201522571","POINT (2.43702201522571 41.5316008185221)"
"5120700914551670607130","MUDANÇA","25/03/2017","25/03/2017","1","41,5403466744608","2,42661040032871","POINT (2.42661040032871 41.5403466744608)"
"5120700914615869107130","ESDEVENIMENTS ESPORTIUS","20/05/2017","20/05/2017","1","41,5432139142642","2,43858599561881","POINT (2.43858599561881 41.5432139142642)"
"5120700913674692607130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","25/03/2017","25/03/2017","1","41,5376192543406","2,44456253287535","POINT (2.44456253287535 41.5376192543406)"
"5120700913698053107130","TERRASSES DE BAR","01/04/2017","30/09/2017","183","41,5335466035482","2,44279213272129","POINT (2.44279213272129 41.5335466035482)"
"5120700913806449607130","ESDEVENIMENTS ESPORTIUS","18/06/2017","18/06/2017","1","41,5432078282495","2,43859379252592","POINT (2.43859379252592 41.5432078282495)"
"5120700913857588607130","ACTES DIVERSOS AL CARRER","25/02/2017","25/02/2017","1","41,5468571772605","2,42813166895858","POINT (2.42813166895858 41.5468571772605)"
"5120700914145871107130","CÀRREGA I DESCÀRREGA DE MATERIALS","29/03/2017","29/03/2017","1","41,5369438255389","2,43307444915485","POINT (2.43307444915485 41.5369438255389)"
"5120700915022380607130","MUDANÇA","25/03/2017","25/03/2017","1","41,5443125573961","2,43151550252687","POINT (2.43151550252687 41.5443125573961)"
"5120700915084085107130","MUDANÇA","30/03/2017","30/03/2017","1","41,5400527154585","2,43433681048866","POINT (2.43433681048866 41.5400527154585)"
"5120700915228111107130","ACTES DIVERSOS AL CARRER","21/04/2017","21/04/2017","1","41,5439856917382","2,45372332689511","POINT (2.45372332689511 41.5439856917382)"
"5120700915253556107130","ACTES DIVERSOS AL CARRER","25/04/2017","25/04/2017","1","41,5395182724579","2,44816593266496","POINT (2.44816593266496 41.5395182724579)"
"5120700915273185607130","RASES I CATES","10/04/2017","11/04/2017","2","41,5465104770889","2,44954557730402","POINT (2.44954557730402 41.5465104770889)"
"5120700915273262107130","RASES I CATES","18/04/2017","20/04/2017","3","41,5368004762963","2,43654932325835","POINT (2.43654932325835 41.5368004762963)"
"5120700915285530107130","CONTENIDOR DE RUNA","07/04/2017","10/04/2017","4","41,5365501853771","2,44029402844451","POINT (2.44029402844451 41.5365501853771)"
"5120700915293598607130","CONTENIDOR DE RUNA","10/04/2017","12/04/2017","3","41,5407881890363","2,44580874666676","POINT (2.44580874666676 41.5407881890363)"
"5120700915303485607130","TERRASSES DE BAR","05/04/2017","31/12/2021","365","41,5424572498697","2,43420487974492","POINT (2.43420487974492 41.5424572498697)"
"5120700915321310607130","CONTENIDOR DE RUNA","18/04/2017","18/04/2017","1","41,5377274273377","2,44449750724268","POINT (2.44449750724268 41.5377274273377)"
"5120700912670951607130","TERRASSES DE BAR","06/07/2016","31/12/2020","365","41,5492785092444","2,44292472163358","POINT (2.44292472163358 41.5492785092444)"
"5120700913918846607130","MUDANÇA","27/02/2017","27/02/2017","1","41,5405595015376","2,43997887804645","POINT (2.43997887804645 41.5405595015376)"
"5120700913949230107130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","12/03/2017","12/03/2017","1","41,5532721653927","2,42283006809232","POINT (2.42283006809232 41.5532721653927)"
"5120700914736423107130","RESERVES D'ESTACIONAMENT PUNTUAL","09/05/2017","09/05/2017","1","41,5438613108709","2,4425495341168","POINT (2.4425495341168 41.5438613108709)"
"5120700914736426107130","URBANITZACIÓ DE VIES EXISTENTS","15/03/2017","15/05/2017","62","41,5353307816912","2,44304801465749","POINT (2.44304801465749 41.5353307816912)"
"5120700914736470607130","RESERVES D'ESTACIONAMENT PUNTUAL","12/05/2017","12/05/2017","1","41,543852753371","2,44254529995168","POINT (2.44254529995168 41.543852753371)"
"5120700914736481607130","RESERVES D'ESTACIONAMENT PUNTUAL","14/05/2017","14/05/2017","1","41,54386486168","2,44253900783273","POINT (2.44253900783273 41.54386486168)"
"5120700914736497607130","RESERVES D'ESTACIONAMENT PUNTUAL","17/05/2017","17/05/2017","1","41,5438708443083","2,44252873436786","POINT (2.44252873436786 41.5438708443083)"
"5120700915078181607130","ESDEVENIMENTS ESPORTIUS ORGANITZATS PER TERCERS","08/04/2017","08/04/2017","1","41,5436392344547","2,43778111582984","POINT (2.43778111582984 41.5436392344547)"
"5120700915085991107130","OBRES","30/03/2017","30/03/2017","1","41,536146069549","2,43711457041642","POINT (2.43711457041642 41.536146069549)"
"5120700915087416107130","BASTIDES I TANQUES","30/03/2017","30/04/2017","32","41,5393567784566","2,43335253551675","POINT (2.43335253551675 41.5393567784566)"
"5120700915093675607130","ACTES CULTURALS","10/06/2017","10/06/2017","1","41,5343464413059","2,43540678296595","POINT (2.43540678296595 41.5343464413059)"
"5120700915090877607130","SAC DE RUNA","03/04/2017","05/04/2017","3","41,541332761715","2,43676069980228","POINT (2.43676069980228 41.541332761715)"
"5120700915094404107130","ACTES CULTURALS","26/08/2017","26/08/2017","1","41,5476515865277","2,43498386133451","POINT (2.43498386133451 41.5476515865277)"
"5120700915095217607130","SAC DE RUNA","18/04/2017","26/04/2017","9","41,5418262266195","2,45432262875741","POINT (2.45432262875741 41.5418262266195)"
"5120700913235899107130","ACTES DIVERSOS AL CARRER","01/04/2017","01/04/2017","1","41,5379357042714","2,4449251947561","POINT (2.4449251947561 41.5379357042714)"
"5120700913421447107130","ACTES DIVERSOS AL CARRER","14/01/2017","14/01/2017","1","41,5480257365007","2,42840072002772","POINT (2.42840072002772 41.5480257365007)"
"5120700913421371607130","BASTIDES I TANQUES","16/01/2017","16/03/2017","60","41,5448829968347","2,44653071261812","POINT (2.44653071261812 41.5448829968347)"
"5120700913421456107130","ACTES CULTURALS","28/01/2017","28/01/2017","1","41,5474118033156","2,42929971098555","POINT (2.42929971098555 41.5474118033156)"
"5120700913453833607130","RESERVES D'ESTACIONAMENT PUNTUAL","30/01/2017","30/01/2017","1","41,5658305100937","2,42827390780639","POINT (2.42827390780639 41.5658305100937)"
"5120700913547343107130","OBRES","01/02/2017","01/02/2017","1","41,5374882619559","2,44625769013018","POINT (2.44625769013018 41.5374882619559)"
"5120700913692028107130","SAC DE RUNA","22/02/2017","24/02/2017","3","41,5375735213068","2,42743952540086","POINT (2.42743952540086 41.5375735213068)"
"5120700914135058107130","MUDANÇA","03/03/2017","03/03/2017","1","41,539663551372","2,45295002714599","POINT (2.45295002714599 41.539663551372)"
